strategy,lambda,order_size,aggressiveness,latency_sensitivity,risk_cap,seed_count,realized_pnl,return_volatility,sharpe,max_drawdown,trade_count,fill_rate,avg_latency_ms,liquidity_pressure,inventory_volatility,inventory_turnover,market_price_volatility,market_mean_net_flow,market_net_flow_volatility
trend_following,0.25,4.0,0.5,0.8,50.0,2.0,1785.114038005989,8.433174420220286,2.9760271913493703,422.3942885643788,2995.0,0.599119823964793,3.409285629611475,1.1546443345544062,22.384343854732634,2.3092886691088124,0.3808261128503565,0.000914020757957044,1.510204573770071
trend_following,0.25,4.0,0.9,0.4,20.0,2.0,929.0691263584871,4.79314073938202,2.7462297581930777,183.5892612343712,3278.0,0.6557311462292459,3.5547692914974265,2.03013396945296,11.984321679028879,2.255704410503185,0.4203315896099881,-0.0016656552884258664,2.64155256593667
trend_following,0.25,4.0,0.9,0.4,35.0,2.0,1324.5675403693094,7.885342244157211,2.366564825035441,427.12277139039645,3371.0,0.6743348669733946,3.532549456391525,2.2831560149030805,19.138883163697557,2.536840016558835,0.42573104602274203,0.0005906190261756924,2.839510329562158
trend_following,0.25,4.0,0.9,0.4,50.0,2.0,289.1578993096631,10.522910674326287,0.38883716045464833,717.334915979322,3449.0,0.6899379875975196,3.5337275855889647,2.3999286439439973,25.01731479196973,2.6665873821598423,0.4332479571656322,-0.0044613331417078135,2.9236362355142678
trend_following,0.25,4.0,0.9,0.8,20.0,2.0,1038.0701887750915,4.604517437873767,3.1477261667395613,166.04526891405695,2789.5,0.5580116023204641,3.4035777783959063,1.740081123173848,11.644576920807099,1.933423470193087,0.4094326671035454,-0.0008085681749268643,2.4446348966804328
trend_following,0.25,4.0,0.9,0.8,35.0,2.0,498.09179978714485,7.155102605340963,0.9769823344572375,512.6213124918991,2911.0,0.5823164632926585,3.4069389420157967,1.9866536911051367,17.863719489163778,2.207392990116709,0.4142978589863613,-0.0036467239154784753,2.6513126391661106
trend_following,0.25,4.0,0.9,0.8,50.0,2.0,460.0199861038895,9.70508754309704,0.6655252910519347,791.0080346243956,2911.0,0.5823164632926585,3.400235966995476,2.0348392007736615,23.704532707667624,2.2609324453039505,0.42338460950285217,-0.0036391516216072533,2.6931409626708107
trend_following,0.25,4.0,1.3,0.4,20.0,2.0,622.6201773889367,5.540223849141899,1.584314211671595,315.1493671085072,3258.5,0.6518303660732147,3.533763434771277,2.924377844268032,12.666398694603643,2.2495214186676193,0.4718515315186598,-0.0014769377501222493,3.8228224976295166
trend_following,0.25,4.0,1.3,0.4,35.0,2.0,415.3616486530887,9.304026790763015,0.6449911261273892,496.2298129083472,3323.5,0.6648329665933186,3.5304250854019137,3.256269109053556,20.217065671279727,2.5048223915795234,0.49012907466263567,0.0005863847975832755,4.080872072826186
trend_following,0.25,4.0,1.3,0.4,50.0,2.0,-2138.633800231012,12.53965605530302,-2.410435110978421,2423.3023004365314,3393.5,0.6788357671534306,3.5449013233561946,3.4377953734739766,26.291161006191984,2.644457979595209,0.49590878249551285,0.009593445817195982,4.210628429261717
trend_following,0.25,4.0,1.3,0.8,20.0,2.0,716.0619973582174,5.273904608443127,1.922847733114923,226.4521758530994,2752.5,0.5506101220244048,3.3866659431955757,2.4923399954658643,12.228079869464368,1.9171846118967624,0.4615540020679574,-0.0034437956727533647,3.5304530300327013
trend_following,0.25,4.0,1.3,0.8,35.0,2.0,148.9179517993607,8.53941880619366,0.23164738016841818,847.9724516141707,2871.5,0.5744148829765954,3.4051271905728293,2.835265647162159,19.108154753651537,2.180973574740029,0.4714307527742836,-0.004173701032665674,3.809321357432659
trend_following,0.25,4.0,1.3,0.8,50.0,2.0,-1107.1575233269282,11.68645589041013,-1.3462768910012053,1704.8554540676887,2924.0,0.5849169833966794,3.4183241887529974,2.969871717300129,25.091724468657578,2.284516705615374,0.4792814471032143,0.0008571038482691673,3.914893475650208
trend_following,0.25,6.0,0.5,0.4,20.0,2.0,1810.8632900525938,4.780156632145875,5.338534153061866,113.47412563799918,3240.0,0.648129625925185,3.5449567442663046,1.4596872937613772,12.547208012902058,2.9193745875227544,0.3960818185889625,-0.00109993938201426,1.9956713409241154
trend_following,0.25,6.0,0.5,0.4,35.0,2.0,1798.8313644613008,7.762642709355095,3.2770777706130527,357.45106393955393,3361.0,0.6723344668933787,3.5396231513936223,1.7870579446990362,19.792648972635618,3.5741158893980725,0.40450683708889834,0.0009173778490681339,2.271642987565592
trend_following,0.25,6.0,0.5,0.4,50.0,2.0,2193.1328114164103,10.712590833169013,2.8768027772040843,458.25537418648355,3419.0,0.6839367873574715,3.535459405038799,1.9121632668129915,26.959732298541745,3.824326533625983,0.4079593405001128,-0.0002151897978132115,2.3679782750426313
trend_following,0.25,6.0,0.5,0.8,20.0,2.0,1697.841229232769,4.612546420226814,5.170389622178275,129.65036695586883,2782.5,0.5566113222644529,3.3962710783361327,1.2656654896088981,12.237517579440587,2.5313309792177963,0.3887558581436714,0.00031189703586260715,1.859870036727465
trend_following,0.25,6.0,0.5,0.8,35.0,2.0,2457.3775850635598,7.734839714140449,4.472001166177073,277.92292781747926,2836.5,0.5674134826965394,3.383664910529547,1.5150263983796626,19.661193422285347,3.030052796759325,0.40089217082549666,0.0001480818610502695,2.093493363366373
trend_following,0.25,6.0,0.5,0.8,50.0,2.0,2120.200477704224,10.217331583583178,2.9347786483990594,720.1938822283997,2911.0,0.5823164632926585,3.3899834944144698,1.6357585295560286,25.93785487084336,3.2715170591120573,0.4001906041227775,-0.001771525545370197,2.192281777819666
trend_following,0.25,6.0,0.9,0.4,20.0,2.0,1668.9923952114282,5.75331361411164,4.100612919595994,150.73483892272304,3176.0,0.6353270654130826,3.5508301690577104,2.608044484425724,13.647566281961256,2.897827204917571,0.46733129150123215,-0.0015886469775942412,3.6099230258170905
trend_following,0.25,6.0,0.9,0.4,35.0,2.0,747.2693335792201,9.765433942796243,1.081865842505263,428.7749268860549,3274.0,0.6549309861972394,3.5574433195136272,3.1556500052303402,21.676978053169044,3.5062777835894163,0.4882313048070021,-0.0008766193767580891,4.062759167748517
trend_following,0.25,6.0,0.9,0.4,50.0,2.0,819.6642665752317,13.507554885467876,0.8593263075274751,694.8217891952695,3315.0,0.663132626525305,3.537795997482113,3.3590888059422515,29.075524829094178,3.7323208954915312,0.4957219688984856,-0.002564034956229702,4.222055940935888
trend_following,0.25,6.0,0.9,0.8,20.0,2.0,1599.8240456499552,5.4216103139554335,4.155619564117875,137.961844147116,2718.0,0.5437087417483497,3.422061511080049,2.286983410440974,13.063516295781422,2.541092678267831,0.446011451676605,0.00015552005215023414,3.387352008375304
trend_following,0.25,6.0,0.9,0.8,35.0,2.0,964.7873457300121,9.226140012328155,1.4664468246848463,401.10765198729797,2787.0,0.5575115023004601,3.391586967912885,2.702152144936602,20.88030304053042,3.0023912721519013,0.47277720837552506,0.0008020273975938871,3.7623920676859477
trend_following,0.25,6.0,0.9,0.8,50.0,2.0,1451.645085476407,12.510889247649764,1.6424220275510795,568.1731466070239,2857.5,0.5716143228645729,3.4078785319372513,2.9184493134090053,27.371950564895254,3.242721459343478,0.47762152471549063,-0.003215006506803012,3.93615045577275
trend_following,0.25,6.0,1.3,0.4,20.0,2.0,1660.2710968608176,6.822649098678664,3.4302652762951977,176.06564282516874,3116.0,0.6233246649329865,3.51248799608648,3.7181919475998506,14.27031777035507,2.8601476519999993,0.5551159058440288,0.0007538526748698943,5.219327885530362
trend_following,0.25,6.0,1.3,0.4,35.0,2.0,124.05073582001535,11.849590990162817,0.14801156943680097,767.0434560152835,3200.0,0.6401280256051209,3.5362353705190688,4.40397683462529,22.73311723928883,3.3876744881734657,0.5876530444321109,8.557427719509472e-05,5.777625960077927
trend_following,0.25,6.0,1.3,0.4,50.0,2.0,-1725.6005529380993,16.925810332627954,-1.4438262963592208,2008.3594133601946,3283.5,0.6568313662732547,3.5564526662151774,4.776666475315039,30.575925784218914,3.6743588271656176,0.6064808273908706,0.008195215438732686,6.053466203303445
trend_following,0.25,6.0,1.3,0.8,20.0,2.0,1747.838946030302,6.4813303219443785,3.814438311882686,184.12345231526666,2628.0,0.5257051410282056,3.401056851503394,3.1985767073846634,13.862260112617461,2.4604436210652,0.5314159383659001,-0.004607397329696704,4.8345339086912
trend_following,0.25,6.0,1.3,0.8,35.0,2.0,1008.6136742028555,11.258578125717053,1.2616892685635592,363.4204501098353,2735.0,0.5471094218843768,3.385847509864834,3.8028924464521854,22.030763868233297,2.925301881886421,0.5620986820020878,0.005886941082855058,5.368188034752247
trend_following,0.25,6.0,1.3,0.8,50.0,2.0,-706.7576768793106,15.3919634948158,-0.6517198845829153,1324.1347921126317,2800.0,0.5601120224044809,3.3882441517707655,4.132646779761315,29.04085200050583,3.17895906135501,0.5776017846881272,5.697284393864528e-05,5.636115434298354
